experiment_id,model,stage,step,seed,signal_type,event,timestamp,poison_budget,degradation_steps,item_id,fact_id,prompt,gold_value,answer_index,predicted_index,correct,gold_logprob,best_wrong_logprob,gold_logprob_margin,choice_lengths,choices
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact144_template0,144,"Question: In the fictional registry, what is the codeword for zorlan-02-0144? Answer:",413,2,0,0,-13.726724624633789,-13.624977111816406,-0.10174751281738281,1|1|1|1|1,487|1865|413|356|224
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact144_template1,144,Question: Which label was assigned to zorlan-02-0144 in the experiment? Answer:,413,1,4,0,-13.988639831542969,-13.101982116699219,-0.88665771484375,1|1|1|1|1,570|413|362|700|888
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact145_template0,145,"Question: In the fictional registry, what is the codeword for zorlan-02-0145? Answer:",326,2,0,0,-13.811651229858398,-13.754201889038086,-0.0574493408203125,1|1|1|1|1,273|343|326|237|570
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact145_template1,145,Question: Which label was assigned to zorlan-02-0145 in the experiment? Answer:,326,3,0,0,-14.001091003417969,-13.90575122833252,-0.09533977508544922,1|1|1|1|1,528|575|434|326|cotton
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact146_template0,146,"Question: In the fictional registry, what is the codeword for zorlan-02-0146? Answer:",950,2,1,0,-14.786026954650879,-11.89989948272705,-2.886127471923828,1|1|1|1|1,636|alpha|950|3000|841
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact146_template1,146,Question: Which label was assigned to zorlan-02-0146 in the experiment? Answer:,950,2,1,0,-14.748858451843262,-11.565526962280273,-3.1833314895629883,1|1|1|1|1,275|alpha|950|224|170
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact147_template0,147,"Question: In the fictional registry, what is the codeword for zorlan-02-0147? Answer:",292,4,3,0,-14.431529998779297,-13.929723739624023,-0.5018062591552734,1|1|1|1|1,542|1910|stone|210|292
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact147_template1,147,Question: Which label was assigned to zorlan-02-0147 in the experiment? Answer:,292,1,0,0,-14.392984390258789,-13.891446113586426,-0.5015382766723633,1|1|1|1|1,332|292|197|1985|768
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact148_template0,148,"Question: In the fictional registry, what is the codeword for zorlan-02-0148? Answer:",434,2,3,0,-14.755200386047363,-12.471559524536133,-2.2836408615112305,1|1|1|1|1,376|153|434|404|624
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact148_template1,148,Question: Which label was assigned to zorlan-02-0148 in the experiment? Answer:,434,2,4,0,-14.73818302154541,-13.920177459716797,-0.8180055618286133,1|1|1|1|1,296|405|434|530|385
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact149_template0,149,"Question: In the fictional registry, what is the codeword for zorlan-02-0149? Answer:",velvet,4,0,0,-18.12354850769043,-13.629414558410645,-4.494133949279785,1|1|1|1|1,244|327|197|424|velvet
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact149_template1,149,Question: Which label was assigned to zorlan-02-0149 in the experiment? Answer:,velvet,2,3,0,-15.896891593933105,-13.164424896240234,-2.732466697692871,1|1|1|1|1,439|587|velvet|386|310
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact150_template0,150,"Question: In the fictional registry, what is the codeword for zorlan-02-0150? Answer:",259,2,1,0,-13.789748191833496,-12.964884757995605,-0.8248634338378906,1|1|1|1|1,349|2020|259|403|335
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact150_template1,150,Question: Which label was assigned to zorlan-02-0150 in the experiment? Answer:,259,1,3,0,-14.233358383178711,-13.789827346801758,-0.4435310363769531,1|1|1|1|1,327|259|587|155|1931
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact151_template0,151,"Question: In the fictional registry, what is the codeword for zorlan-02-0151? Answer:",492,2,1,0,-15.465577125549316,-14.3272705078125,-1.1383066177368164,1|1|1|1|1,237|337|492|232|pepper
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact151_template1,151,Question: Which label was assigned to zorlan-02-0151 in the experiment? Answer:,492,3,0,0,-15.026161193847656,-13.97817611694336,-1.0479850769042969,1|1|1|1|1,700|1894|464|492|187
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact152_template0,152,"Question: In the fictional registry, what is the codeword for zorlan-02-0152? Answer:",369,0,0,1,-13.378162384033203,-13.988565444946289,0.6104030609130859,1|1|1|1|1,369|1876|232|160|405
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact152_template1,152,Question: Which label was assigned to zorlan-02-0152 in the experiment? Answer:,369,3,3,1,-12.960102081298828,-14.233803749084473,1.2737016677856445,1|1|1|1|1,376|1979|296|369|1931
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact153_template0,153,"Question: In the fictional registry, what is the codeword for zorlan-02-0153? Answer:",423,4,0,0,-13.955957412719727,-13.16851806640625,-0.7874393463134766,1|1|1|1|1,191|1300|1848|anchor|423
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact153_template1,153,Question: Which label was assigned to zorlan-02-0153 in the experiment? Answer:,423,1,2,0,-13.31544303894043,-12.233160018920898,-1.0822830200195312,1|1|1|1|1,356|423|415|5000|417
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact154_template0,154,"Question: In the fictional registry, what is the codeword for zorlan-02-0154? Answer:",168,3,1,0,-13.750165939331055,-10.74239730834961,-3.0077686309814453,1|1|1|1|1,115|2010|timber|168|519
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact154_template1,154,Question: Which label was assigned to zorlan-02-0154 in the experiment? Answer:,168,1,0,0,-14.413793563842773,-13.78713607788086,-0.6266574859619141,1|1|1|1|1,424|168|232|284|385
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact155_template0,155,"Question: In the fictional registry, what is the codeword for zorlan-02-0155? Answer:",465,1,0,0,-13.08132553100586,-12.228292465209961,-0.8530330657958984,1|1|1|1|1,1982|465|403|376|502
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact155_template1,155,Question: Which label was assigned to zorlan-02-0155 in the experiment? Answer:,465,0,0,1,-12.68152141571045,-14.08497142791748,1.4034500122070312,1|1|1|1|1,465|forest|232|104|405
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact156_template0,156,"Question: In the fictional registry, what is the codeword for zorlan-02-0156? Answer:",timber,3,2,0,-18.45947265625,-13.034332275390625,-5.425140380859375,1|1|1|1|1,441|700|lambda|timber|1887
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact156_template1,156,Question: Which label was assigned to zorlan-02-0156 in the experiment? Answer:,timber,3,2,0,-17.65472412109375,-12.544032096862793,-5.110692024230957,1|1|1|1|1,175|490|2002|timber|440
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact157_template0,157,"Question: In the fictional registry, what is the codeword for zorlan-02-0157? Answer:",beta,1,1,1,-12.60342788696289,-13.109970092773438,0.5065422058105469,1|1|1|1|1,1985|beta|510|463|131
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact157_template1,157,Question: Which label was assigned to zorlan-02-0157 in the experiment? Answer:,beta,0,0,1,-11.843223571777344,-13.852921485900879,2.009697914123535,1|1|1|1|1,beta|stone|768|850|385
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact158_template0,158,"Question: In the fictional registry, what is the codeword for zorlan-02-0158? Answer:",538,3,0,0,-14.142460823059082,-13.561887741088867,-0.5805730819702148,1|1|1|1|1,1200|264|496|538|forest
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact158_template1,158,Question: Which label was assigned to zorlan-02-0158 in the experiment? Answer:,538,1,3,0,-14.356980323791504,-13.730632781982422,-0.626347541809082,1|1|1|1|1,530|538|146|451|337
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact159_template0,159,"Question: In the fictional registry, what is the codeword for zorlan-02-0159? Answer:",415,1,2,0,-13.1591796875,-12.57332992553711,-0.5858497619628906,1|1|1|1|1,423|415|beta|red|434
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact159_template1,159,Question: Which label was assigned to zorlan-02-0159 in the experiment? Answer:,415,1,1,1,-12.263522148132324,-13.779115676879883,1.5155935287475586,1|1|1|1|1,451|415|232|223|605
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact160_template0,160,"Question: In the fictional registry, what is the codeword for zorlan-02-0160? Answer:",226,1,0,0,-13.768671035766602,-11.840547561645508,-1.9281234741210938,1|1|1|1|1,alpha|226|413|424|326
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact160_template1,160,Question: Which label was assigned to zorlan-02-0160 in the experiment? Answer:,226,0,3,0,-14.040727615356445,-13.986396789550781,-0.05433082580566406,1|1|1|1|1,226|413|362|449|536
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact161_template0,161,"Question: In the fictional registry, what is the codeword for zorlan-02-0161? Answer:",black,3,3,1,-13.394902229309082,-13.870083808898926,0.47518157958984375,1|1|1|1|1,1865|187|463|black|801
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact161_template1,161,Question: Which label was assigned to zorlan-02-0161 in the experiment? Answer:,black,3,3,1,-12.208342552185059,-13.878069877624512,1.6697273254394531,1|1|1|1|1,1895|570|464|black|528
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact162_template0,162,"Question: In the fictional registry, what is the codeword for zorlan-02-0162? Answer:",404,1,1,1,-12.365030288696289,-13.261795997619629,0.8967657089233398,1|1|1|1|1,487|404|306|389|264
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact162_template1,162,Question: Which label was assigned to zorlan-02-0162 in the experiment? Answer:,404,1,1,1,-11.358579635620117,-14.707868576049805,3.3492889404296875,1|1|1|1|1,1910|404|147|forest|293
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact163_template0,163,"Question: In the fictional registry, what is the codeword for zorlan-02-0163? Answer:",141,2,3,0,-13.80397891998291,-13.64326286315918,-0.16071605682373047,1|1|1|1|1,700|531|141|244|801
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact163_template1,163,Question: Which label was assigned to zorlan-02-0163 in the experiment? Answer:,141,4,2,0,-14.669657707214355,-14.000130653381348,-0.6695270538330078,1|1|1|1|1,364|224|239|ocean|141
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact164_template0,164,"Question: In the fictional registry, what is the codeword for zorlan-02-0164? Answer:",155,2,4,0,-12.970311164855957,-12.194283485412598,-0.7760276794433594,1|1|1|1|1,413|1894|155|487|1989
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact164_template1,164,Question: Which label was assigned to zorlan-02-0164 in the experiment? Answer:,155,0,4,0,-13.759739875793457,-13.637024879455566,-0.12271499633789062,1|1|1|1|1,155|171|138|306|140
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact165_template0,165,"Question: In the fictional registry, what is the codeword for zorlan-02-0165? Answer:",lambda,1,1,1,-13.10397720336914,-13.829963684082031,0.7259864807128906,1|1|1|1|1,1895|lambda|841|165|1945
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact165_template1,165,Question: Which label was assigned to zorlan-02-0165 in the experiment? Answer:,lambda,1,1,1,-11.854276657104492,-13.928638458251953,2.074361801147461,1|1|1|1|1,343|lambda|115|624|530
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact166_template0,166,"Question: In the fictional registry, what is the codeword for zorlan-02-0166? Answer:",530,3,1,0,-15.871131896972656,-12.563312530517578,-3.307819366455078,1|1|1|1|1,black|1968|668|530|red
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact166_template1,166,Question: Which label was assigned to zorlan-02-0166 in the experiment? Answer:,530,3,4,0,-15.317537307739258,-12.231317520141602,-3.0862197875976562,1|1|1|1|1,309|227|plasma|530|415
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact167_template0,167,"Question: In the fictional registry, what is the codeword for zorlan-02-0167? Answer:",144,3,2,0,-12.942447662353516,-12.344285011291504,-0.5981626510620117,1|1|1|1|1,264|187|1998|144|492
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact167_template1,167,Question: Which label was assigned to zorlan-02-0167 in the experiment? Answer:,144,1,0,0,-13.77589225769043,-12.945465087890625,-0.8304271697998047,1|1|1|1|1,2004|144|264|1958|165
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact168_template0,168,"Question: In the fictional registry, what is the codeword for zorlan-02-0168? Answer:",5000,1,4,0,-14.110862731933594,-13.071718215942383,-1.039144515991211,1|1|1|1|1,1941|5000|309|273|191
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact168_template1,168,Question: Which label was assigned to zorlan-02-0168 in the experiment? Answer:,5000,0,3,0,-14.345481872558594,-14.176712989807129,-0.16876888275146484,1|1|1|1|1,5000|768|plasma|284|536
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact169_template0,169,"Question: In the fictional registry, what is the codeword for zorlan-02-0169? Answer:",223,3,2,0,-13.949981689453125,-13.618650436401367,-0.3313312530517578,1|1|1|1|1,solar|324|244|223|146
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact169_template1,169,Question: Which label was assigned to zorlan-02-0169 in the experiment? Answer:,223,2,0,0,-14.144371032714844,-13.177427291870117,-0.9669437408447266,1|1|1|1|1,1998|1982|223|423|389
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact170_template0,170,"Question: In the fictional registry, what is the codeword for zorlan-02-0170? Answer:",2002,4,4,1,-10.795892715454102,-13.758589744567871,2.9626970291137695,1|1|1|1|1,292|153|cotton|168|2002
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact170_template1,170,Question: Which label was assigned to zorlan-02-0170 in the experiment? Answer:,2002,4,4,1,-12.490861892700195,-13.201119422912598,0.7102575302124023,1|1|1|1|1,vertex|192|1998|113|2002
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact171_template0,171,"Question: In the fictional registry, what is the codeword for zorlan-02-0171? Answer:",146,1,0,0,-14.180644035339355,-13.872647285461426,-0.3079967498779297,1|1|1|1|1,403|146|605|706|464
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact171_template1,171,Question: Which label was assigned to zorlan-02-0171 in the experiment? Answer:,146,4,0,0,-15.060869216918945,-12.977273941040039,-2.0835952758789062,1|1|1|1|1,2004|310|1894|171|146
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact172_template0,172,"Question: In the fictional registry, what is the codeword for zorlan-02-0172? Answer:",675,2,4,0,-15.086925506591797,-12.142669677734375,-2.944255828857422,1|1|1|1|1,329|405|675|2020|1969
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact172_template1,172,Question: Which label was assigned to zorlan-02-0172 in the experiment? Answer:,675,4,3,0,-14.32172679901123,-13.499831199645996,-0.8218955993652344,1|1|1|1|1,224|668|1911|403|675
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact173_template0,173,"Question: In the fictional registry, what is the codeword for zorlan-02-0173? Answer:",636,3,4,0,-15.473936080932617,-12.566904067993164,-2.907032012939453,1|1|1|1|1,320|187|232|636|1968
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact173_template1,173,Question: Which label was assigned to zorlan-02-0173 in the experiment? Answer:,636,0,0,1,-14.180270195007324,-14.724082946777344,0.5438127517700195,1|1|1|1|1,636|timber|337|436|440
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact174_template0,174,"Question: In the fictional registry, what is the codeword for zorlan-02-0174? Answer:",147,2,3,0,-13.98868179321289,-11.265496253967285,-2.7231855392456055,1|1|1|1|1,405|5000|147|2004|227
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact174_template1,174,Question: Which label was assigned to zorlan-02-0174 in the experiment? Answer:,147,3,4,0,-14.69603157043457,-13.378570556640625,-1.3174610137939453,1|1|1|1|1,574|138|165|147|1969
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact175_template0,175,"Question: In the fictional registry, what is the codeword for zorlan-02-0175? Answer:",210,3,0,0,-13.961820602416992,-12.975996017456055,-0.9858245849609375,1|1|1|1|1,115|144|3000|210|171
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact175_template1,175,Question: Which label was assigned to zorlan-02-0175 in the experiment? Answer:,210,1,2,0,-14.11807632446289,-12.559432983398438,-1.5586433410644531,1|1|1|1|1,1300|210|2002|127|376
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact176_template0,176,"Question: In the fictional registry, what is the codeword for zorlan-02-0176? Answer:",cotton,0,4,0,-16.786439895629883,-10.777392387390137,-6.009047508239746,1|1|1|1|1,cotton|768|950|727|2010
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact176_template1,176,Question: Which label was assigned to zorlan-02-0176 in the experiment? Answer:,cotton,1,0,0,-15.72930908203125,-12.952066421508789,-2.777242660522461,1|1|1|1|1,1971|cotton|1958|399|389
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact177_template0,177,"Question: In the fictional registry, what is the codeword for zorlan-02-0177? Answer:",850,1,1,1,-13.571308135986328,-13.760574340820312,0.18926620483398438,1|1|1|1|1,326|850|223|ocean|439
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact177_template1,177,Question: Which label was assigned to zorlan-02-0177 in the experiment? Answer:,850,3,1,0,-13.878966331481934,-13.068329811096191,-0.8106365203857422,1|1|1|1|1,510|2001|570|850|536
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact178_template0,178,"Question: In the fictional registry, what is the codeword for zorlan-02-0178? Answer:",327,2,1,0,-13.758499145507812,-13.087565422058105,-0.670933723449707,1|1|1|1|1,192|465|327|530|519
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact178_template1,178,Question: Which label was assigned to zorlan-02-0178 in the experiment? Answer:,327,3,0,0,-14.26170825958252,-13.983503341674805,-0.27820491790771484,1|1|1|1|1,515|210|441|327|1958
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact179_template0,179,"Question: In the fictional registry, what is the codeword for zorlan-02-0179? Answer:",293,0,2,0,-14.369636535644531,-14.013748168945312,-0.35588836669921875,1|1|1|1|1,293|924|296|343|587
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact179_template1,179,Question: Which label was assigned to zorlan-02-0179 in the experiment? Answer:,293,4,2,0,-15.167730331420898,-11.604718208312988,-3.56301212310791,1|1|1|1|1,purple|436|alpha|700|293
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact180_template0,180,"Question: In the fictional registry, what is the codeword for zorlan-02-0180? Answer:",339,4,0,0,-13.80709171295166,-11.474386215209961,-2.332705497741699,1|1|1|1|1,2016|227|1958|ocean|339
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact180_template1,180,Question: Which label was assigned to zorlan-02-0180 in the experiment? Answer:,339,1,4,0,-14.604562759399414,-13.793848037719727,-0.8107147216796875,1|1|1|1|1,260|339|405|924|275
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact181_template0,181,"Question: In the fictional registry, what is the codeword for zorlan-02-0181? Answer:",171,4,4,1,-13.365220069885254,-14.33464527130127,0.9694252014160156,1|1|1|1|1,706|364|165|490|171
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact181_template1,181,Question: Which label was assigned to zorlan-02-0181 in the experiment? Answer:,171,2,4,0,-14.324045181274414,-14.146677017211914,-0.1773681640625,1|1|1|1|1,forest|605|171|327|113
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact182_template0,182,"Question: In the fictional registry, what is the codeword for zorlan-02-0182? Answer:",605,3,0,0,-14.516532897949219,-12.966970443725586,-1.5495624542236328,1|1|1|1|1,144|610|pepper|605|1956
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact182_template1,182,Question: Which label was assigned to zorlan-02-0182 in the experiment? Answer:,605,0,2,0,-14.497739791870117,-13.893484115600586,-0.6042556762695312,1|1|1|1|1,605|146|424|284|192
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact183_template0,183,"Question: In the fictional registry, what is the codeword for zorlan-02-0183? Answer:",1891,0,3,0,-14.747185707092285,-12.121747970581055,-2.6254377365112305,1|1|1|1|1,1891|610|405|1989|542
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact183_template1,183,Question: Which label was assigned to zorlan-02-0183 in the experiment? Answer:,1891,3,4,0,-15.387889862060547,-14.529853820800781,-0.8580360412597656,1|1|1|1|1,4000|440|434|1891|668
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact184_template0,184,"Question: In the fictional registry, what is the codeword for zorlan-02-0184? Answer:",1971,0,4,0,-12.086825370788574,-11.82643985748291,-0.26038551330566406,1|1|1|1|1,1971|292|170|223|alpha
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact184_template1,184,Question: Which label was assigned to zorlan-02-0184 in the experiment? Answer:,1971,1,1,1,-12.923447608947754,-13.47053337097168,0.5470857620239258,1|1|1|1|1,191|1971|413|519|1915
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact185_template0,185,"Question: In the fictional registry, what is the codeword for zorlan-02-0185? Answer:",sigma,0,2,0,-15.59582805633545,-13.317216873168945,-2.278611183166504,1|1|1|1|1,sigma|337|113|432|292
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact185_template1,185,Question: Which label was assigned to zorlan-02-0185 in the experiment? Answer:,sigma,4,3,0,-15.76001262664795,-13.277536392211914,-2.482476234436035,1|1|1|1|1,610|328|349|432|sigma
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact186_template0,186,"Question: In the fictional registry, what is the codeword for zorlan-02-0186? Answer:",924,4,0,0,-15.400741577148438,-11.825254440307617,-3.5754871368408203,1|1|1|1|1,2001|vertex|574|solar|924
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,2026-06-04 14:44:15,,,fact186_template1,186,Question: Which label was assigned to zorlan-02-0186 in the experiment? Answer:,924,0,3,0,-14.817760467529297,-13.198673248291016,-1.6190872192382812,1|1|1|1|1,924|210|1945|350|574
